id;nombre;TiposExamen_id;requiereAutorizacion;citaControl;codigoCups;codigoRips;concepto_id;edadFin;edadIni;estadoReg;tipoRadiologia_id;solicitaEnfermeria;centroCosto;cita1Vez;consentimientoInformado;cuentaContable;cupsCategoria;cupsGrupo;cupsSubgrupo;distribucionTerceros;duracion;finalidad;manejaInterfaz;nivelAtencion;resolucion1132;grupoQx_id;cantidadUvr;honorarios;cupsSubCategoria;tipoHonorario_id
2836;ADMINISTRACION [APLICACION] DE PRUEBA DE PERSONALIDAD (CUALQUIER TIPO) SOD;4;N;0;940200;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2837;ADMINISTRACION [APLICACION] DE PRUEBA NEUROPSICOLOGICA (CUALQUIER TIPO) SOD;4;N;0;940700;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2843;ANGIOGRAFIA OCULAR (ANGIORETINOFLUORESCEINOGRAFIA) ;4;N;0;951201;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2848;BIOMETRIA OCULAR SOD;4;N;0;952000;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2859;ACCIONES INDIVIDUALES DE MEDICINA TRADICIONAL;4;N;0;S50003;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2860;ACCIONES INDIVIDUALES DE ADECUACION SOCIOCULTURAL DE LOS SERVICIOS DE SALUD NO INDIGENA;4;N;0;S50004;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2861;ACCIONES INDIVIDUALES DE PROMOCION Y PREVENCION EN SALUD INDIGENA;4;N;0;S50005;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2903;ASISTENCIA TECNICA, VIGILANCIA Y CONTROL DE LA EJECUCION DEL PROGRAMA DE SALUD OCUPACIONAL;4;N;0;T91101;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2904;ASISTENCIA TECNICA EN LA EJECUCION DEL PANORAMA GENERAL DE FACTORES DE RIESGO;4;N;0;T91102;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2905;ASISTENCIA TECNICA, VIGILANCIA Y CONTROL DEL FUNCIONAMIENTO DEL COMITE PARITARIO DE SALUD OCUPACIONAL;4;N;0;T91103;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2906;ASISTENCIA TECNICA, VIGILANCIA Y CONTROL DE LA EJECUCION DEL PLAN DE EMERGENCIAS, URGENCIAS Y DESASTRES;4;N;0;T91201;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2907;ASISTENCIA TECNICA, VIGILANCIA Y CONTROL DEL DISE—O Y EJECUCION DEL REGLAMENTO DE HIGIENE Y SEGURIDAD INDUSTRIAL (OCUPACIONAL);4;N;0;T91301;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2908;ASISTENCIA TECNICA, VIGILANCIA Y CONTROL DE LA IMPLEMENTACION DEL SISTEMA DE INFORMACION Y VIGILANCIA EN SALUD OCUPACIONAL;4;N;0;T91401;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2926;ABLACION CON CATETER DE LESION O TEJIDO DEL CORAZON, POR CRIOCIR;4;N;0;373401;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2927;BIOPSIA DE PLEURA CON AGUJA;4;N;0;342401;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2954;ADAPTACION DE PROTESIS OCULARES SOD;4;N;0;953400;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2970;ASPIRACION PERCUTANEA FOLICULAR DE OVARIO;4;N;0;659110;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2994;ABLACION CON CATETER DE LESION O TEJIDO DEL CORAZON SOD +;4;N;0;373400;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3042;ABLACION DE LESION INTRANASAL POR INFILTRACION;4;N;0;219010;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3043;ASPIRACION O LAVADO O DRENAJE DE SENO MAXILAR VIA OROANTRAL;4;N;0;222108;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3050;ANGIOPLASTIA CORONARIA PERCUTANEA (ENDOVASCULAR) UNO O DOS VASOS;4;N;0;360101;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3051;ANGIOPLASTIA CORONARIA PERCUTANEA (ENDOVASCULAR) MAS DE DOS VASOS;4;N;0;360102;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3052;ANGIOPLASTIA CORONARIA PERCUTANEA (ENDOVASCULAR) DE TRONCO PRINCIPAL;4;N;0;360104;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3053;ANGIOPLASTIA CORONARIA PERCUTANEA (ENDOVASCULAR) DE BIFURCACION;4;N;0;360105;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3054;ANGIOPLASTIA CORONARIA PERCUTANEA (ENDOVASCULAR) DE OCLUSION TOTAL CRONICA;4;N;0;360106;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3055;ANGIOPLASTIA DE ARTERIA CORONARIA CON TORAX ABIERTO SOD;4;N;0;360300;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3058;ANGIOPLASTIA CORONARIA POR VIA PERCUTANEA (ENDOVASCULAR) (ATERECTOMIA CORONARIA) REALIZADA DURANTE LA MISMA INTERVENCION;4;N;0;360501;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3069;ABLACION DE LESION O TEJIDO CARDIACO MULTIFOCAL VIA ABIERTA;4;N;0;373407;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3178;ARTERIOGRAFIA   PERIFERICA A TRAVES DE CATETER PREVIAMENTE COLOCADO;4;N;0;878901;0;3;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3070;ABLACION DE LESION O TEJIDO CARDIACO MULTIFOCAL MINIMAMENTE INVASIVA;4;N;0;373408;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3071;ABLACION DE LESION O TEJIDO CARDIACO MULTIFOCAL PERCUTANEA (ENDOVASCULAR);4;N;0;373409;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3101;ANGIOPLASTIA DE VASOS TORACICOS VIA PERCUTANEA (ENDOVASCULAR);4;N;0;395024;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3102;ANGIOPLASTIA CON BALON DE VASOS DE MIEMBROS SUPERIORES, CON PROTESIS (STENT) O INJERTO (S) PROTESICO (S);4;N;0;395031;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3103;ANGIOPLASTIA O ATERECTOMIA DE VASOS ABDOMINALES CON BALON;4;N;0;395060;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3104;ANGIOPLASTIA O ATERECTOMIA DE ARTERIA MESENTERICA;4;N;0;395062;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3106;ANGIOPLASTIA O ATERECTOMIA DE VASOS DE MIEMBROS INFERIORES, CON BALON;4;N;0;395080;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3107;ANGIOPLASTIA O ATERECTOMIA DE VASOS DE MIEMBROS INFERIORES, CON BALON, PROTESIS (STENT) O INJERTO (S) PROTESICO (S);4;N;0;395081;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3135;BIOPSIA DE HUESO EN SITIO NO ESPECIFICADO, VIA PERCUTANEA;4;N;0;774002;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3140;ASPIRACION DE BURSA DE MANO SOD;4;N;0;829200;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3148;AORTOGRAMA ABDOMINAL POR CATETERISMO BRAQUIAL RETROGRADO O POR CATETERISMO FEMORAL;4;N;0;872201;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3149;AORTOGRAMA ABDOMINAL Y ESTUDIO DE MIEMBROS INFERIORES;4;N;0;872202;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3150;ARTERIOGRAFIA VERTEBRAL;4;N;0;874130;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3151;ARTERIOGRAFIA VERTEBRAL SELECTIVA EXTRACRANEANA;4;N;0;874131;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3152;ARTERIOGRAFIA VERTEBRAL SELECTIVA INTRACRANEANA;4;N;0;874132;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3153;ARTERIOGRAFIA DE CAVUM FARINGEO;4;N;0;874150;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3157;AORTOGRAMA TORACICO;4;N;0;876110;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3158;ARTERIOGRAFIA CORONARIA;4;N;0;876120;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3159;ARTERIOGRAFIA CORONARIA CON CATETERISMO DERECHO E IZQUIERDO;4;N;0;876121;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3160;ARTERIOGRAFIA CORONARIA CON CATETERISMO IZQUIERDO;4;N;0;876122;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3162;ARTERIOGRAFIA PULMONAR;4;N;0;876130;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3163;ARTERIOGRAFIA PULMONAR NO SELECTIVA O POR INYECCION VENOSA;4;N;0;876137;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3164;ARTERIOGRAFIA TORACICA DE ARTERIA MAMARIA INTERNA;4;N;0;876140;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3166;ANGIOGRAFIA DE VENAS CAVAS O CAVOGRAFIA;4;N;0;876241;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3167;AORTOGRAMA ABDOMINAL;4;N;0;877110;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3168;AORTOGRAMA ABDOMINAL POR SERIOGRAFIA;4;N;0;877111;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3169;ARTERIOGRAFIA DE VASOS ABDOMINALES (SELECTIVA);4;N;0;877112;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3170;ARTERIOGRAFIA ABDOMINAL SELECTIVA DE ARTERIA GASTRO-DUODENAL, O;4;N;0;877141;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3171;ARTERIOGRAFIA PELVICA (SELECTIVA);4;N;0;877171;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3175;ARTERIOGRAFIA PERIFERICA DE UNA EXTREMIDAD SUPERIOR;4;N;0;878101;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3177;ARTROGRAFIA DE RODILLA;4;N;0;878812;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3291;APICOGRAMA (CON ELECTRODO DE ECG) SOD;4;N;0;895700;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3338;BUSQUEDA DE HEMORRAGIA PULMONAR;4;N;0;920303;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3413;APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MIEMBRO SUPERIOR (EXCEPTO MANO);4;N;0;935301;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3414;APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MANO;4;N;0;935302;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3415;APLICACION O CAMBIO DE YESO O ARNES TORACOLUMBOSACRO;4;N;0;935303;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2351;INHIBINA B;3;N;0;904404;0;7;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3416;APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MIEMBRO INFERIOR (MUSLO, PIERNA O TOBILLO);4;N;0;935304;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3435;AUDIOMETRIA POR OBSERVACION DEL COMPORTAMIENTO;4;N;0;954102;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3436;AUDIOMETRIA POR REFUERZO VISUAL;4;N;0;954103;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3437;AUDIOMETRIA POR JUEGO CONDICIONADO;4;N;0;954104;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3440;AUDIOMETRIA DE TONOS PUROS AEREOS Y OSEOS CON ENMASCARAMIENTO [AUDIOMETRIA TONAL];4;N;0;954107;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3443;ACUFENOMETRIA [TINNITUGRAMA] ;4;N;0;954305;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3604;APLICACION INMUNOGLOBULINA ANTIRRABICA;4;N;0;991402;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3605;APLICACION INMUNOGLOBULINA ANTITETANICA;4;N;0;991403;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3618;ADMINISTRACION DE TOXOIDE DIFTERICO;4;N;0;993105;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3646;ADMINISTRACION DE ANTITOXINA DE BOTULISMO SOD;4;N;0;994200;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3647;ADMINISTRACION DE ANTITOXINA DIFTERICA SOD;4;N;0;994300;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3649;ADMINISTRACI”N VACUNA SARS CoV 2 [COVID-19];4;N;0;995202;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3655;APLICACION DE SELLANTES DE AUTOCURADO;4;N;0;997101;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3656;APLICACION DE SELLANTES DE FOTOCURADO;4;N;0;997102;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3659;APLICACION DE RESINA PREVENTIVA;4;N;0;997105;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3672;ACUPUNTURA;4;N;0;999301;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3690;ALTERNATIVA DE SOLUCION CONCERTADA;4;N;0;A11002;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3693;APOYO A LA VIGILANCIA DE INDICADORES DE PROTECCION  ESPECIFICA Y DETECCCION TEMPRANA;4;N;0;A20001;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3694;ADQUISICION Y ADMINISTRACION DE INSUMOS Y BIOLOGICOS;4;N;0;A20002;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3703;ASISTENCIA TECNICA EN EL ANALISIS DE SITUACIONES DE INTERES EN SALUD PUBLICA;4;N;0;A30020;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3708;BUSQUEDA, ESTUDIO Y SEGUIMIENTO DE CONTACTOS;4;N;0;A31004;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3712;ASISTENCIA TECNICA PARA EL CONTROL DE BROTES O EPIDEMIAS;4;N;0;A31020;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3760;BRUCELLOSIS AISLAMIENTO;4;N;0;A32301;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3766;ANALISIS FISICO-QUIMICO (ORGANOLEPTICO) DEL AGUA PARA CONSUMO HUMANO;4;N;0;A32401;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3767;ANALISIS BACTERIOLOGICO (MICROBIOLOGICO) DEL AGUA PARA CONSUMO HUMANO;4;N;0;A32402;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3778;Aedes albopictus IDENTIFICACION;4;N;0;A32602;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3779;Anopheles IDENTIFICACION;4;N;0;A32603;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3784;Aedes aegypti INVENTARIO;4;N;0;A32611;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3786;Anopheles INVENTARIO;4;N;0;A32613;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3790;ANALISIS DE ALIMENTOS DIETETICOS;4;N;0;A32701;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3791;ANALISIS DE ALIMENTOS ENRIQUECIDOS;4;N;0;A32702;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3792;ANALISIS DE AZUCARES Y DERIVADOS;4;N;0;A32703;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3793;ANALISIS DE CERELAES Y DERIVADOS;4;N;0;A32704;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3794;ANALISIS DE DERIVADOS CARNICOS;4;N;0;A32705;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3795;ANALISIS DE DERIVADOS DE LAS FRUTAS Y LEGUMBRES;4;N;0;A32706;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3796;ANALISIS DE DERIVADOS DE LA PESCA (CONSERVAS, SEMICONSERVAS Y PREPARADOS);4;N;0;A32707;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3797;ANALISIS DE DERIVADOS LACTEOS;4;N;0;A32708;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3798;ANALISIS DE ESPECIAS, CONDIMENTOS, MOSTAZA Y SAL DE MESA;4;N;0;A32709;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3799;ANALISIS DE GRASAS Y ACEITES;4;N;0;A32710;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3800;ANALISIS DE MARGARINAS CON VITAMINA A;4;N;0;A32712;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3801;ANALISIS MICROBIOLOGICO DE ALIMENTOS;4;N;0;A32713;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2276;RESONANCIA MAGNETICA DE CUELLO;3;N;0;883111;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2277;RESONANCIA MAGNETICA DE COLUMNA CERVICAL SIMPLE;3;N;0;883210;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2278;RESONANCIA MAGNETICA DE COLUMNA CERVICAL CON CONTRASTE;3;N;0;883211;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3802;ANALISIS DE VITAMINAS;4;N;0;A32714;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3803;ANALISIS DE CERVEZA;4;N;0;A32730;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3804;ANALISIS DE LICORES;4;N;0;A32731;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3805;ANALISIS DE VINOS Y APERITIVOS;4;N;0;A32732;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3807;ANALISIS DE BEBIDAS ESTIMULANTES;4;N;0;A32751;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3808;ANALISIS DE GASEOSAS, REFRESCOS Y AGUAS;4;N;0;A32752;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3809;ANALISIS DE LECHE LIQUIDA;4;N;0;A32753;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3897;ASISTENCIA TECNICA AL MUNICIPIO (IDENTIFICACION DE ESPECIES, ESTUDIOS DE COMPORTAMIENTO E INVESTIGACION DE FOCO, ORIENTACION HACIA LA INTERVENCION);4;N;0;A41020;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3908;ACUERDOS SOCIALES SOBRE LOS PROBLEMAS PRIORITARIOS Y ALTERNATIVAS DE SOLUCION;4;N;0;A51102;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3914;ASISTENCIA TECNICA A LOS MUNICIPIOS O DISTRITOS, EN LA FORMULACION DEL PLAN DE INTERVENCIONES COLECTIVAS;4;N;0;A51221;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3915;ASISTENCIA TECNICA A LOS DEPARTAMENTOS, EN LA FORMULACION DEL PLAN DE INTERVENCIONES COLECTIVAS;4;N;0;A51240;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3916;ASISTENCIA TECNICA A LOS DEPARTAMENTOS, EN PROCESOS DE PARTICIPACION SOCIAL;4;N;0;A51241;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3923;ASISTENCIA TECNICA A MUNICIPIOS O DISTRITOS, EN DESARROLLO ORGANIZACIONAL PARA LA GESTION EN SALUD PUBLICA;4;N;0;A53020;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3928;ASISTENCIA TECNICA A DEPARTAMENTOS, EN DESARROLLO ORGANIZACIONAL PARA LA GESTION EN SALUD PUBLICA;4;N;0;A53040;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3932;ASISTENCIA TECNICA EN EL PROCESO DE FORMACION O ACTUALIZACION EN DESARROLLO DE HABILIDADES GERENCIALES PARA PLAN DE INTERVENCIONES COLECTIVAS;4;N;0;A53140;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3934;APOYO DEL LABORATORIO DE SALUD PUBLICA EN INSPECCION, VIGILANCIA Y CONTROL SANITARIO EN: REALIZACION, REFERENCIA Y CONTRAREFERENCIA, CONTROL DE CALIDAD DE EXAMENES DE LABORATORIO DE INTERES EN SALUD PUBLICA E INVESTIGACION EPIDEMIOLOGICA;4;N;0;A54002;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3935;APOYO DEL LABORATORIO DE SALUD PUBLICA EN INSPECCION, VIGILANCIA Y CONTROL SANITARIO CON ASISTENCIA TECNICA A LA RED DE LABORATORIOS CLINICOS Y DE CITOHISTOPATOLOGIA DE SU JURISDICCION;4;N;0;A54003;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3940;ASISTENCIA TECNICA A LOS DEPARTAMENTOS, EN CONTROL Y SEGUIMIENTO EN SALUD PUBLICA;4;N;0;A54140;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
2462;CURVA DE PRESION INTRAOCULAR (DIURNA O 24 HORAS);3;N;0;952602;0;7;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
2301;RESONANCIA MAGNETICA DE PLACENTA;3;N;0;883443;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2302;RESONANCIA MAGNETICA DE MIEMBRO SUPERIOR SIN INCLUIR ARTICULACIONES;3;N;0;883511;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2303;RESONANCIA MAGNETICA DE ARTICULACIONES DE MIEMBRO SUPERIOR (ESPECIFICO);3;N;0;883512;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2461;PAQUIMETRIA;3;N;0;952501;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2319;RESONANCIA MAGNETICA CON RECONSTRUCCION VIRTUAL;3;N;0;883912;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2320;OSTEODENSITOMETRIA POR TC;3;N;0;886011;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2321;OSTEODENSITOMETRIA POR ABSORCION DUAL;3;N;0;886012;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2322;OSTEODENSITOMETRIA Y COMPOSICION CORPORAL (TEJIDOS BLANDOS);3;N;0;886013;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2324;NAVEGACION ELECTROMAGNETICA COMO GUIA DE PROCEDIMIENTOS;3;N;0;887101;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2328;ONDA F (POR NERVIO);3;N;0;891514;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2329;REFLEJO H (POR NERVIO);3;N;0;891515;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2331;MONITOREO DE PRESION POSITIVA DURANTE EL SUE—O;3;N;0;891804;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2332;MONITOREO DE FLUJO RESPIRATORIO DURANTE EL SUE—O [POLIGRAFIA RESPIRATORIA];3;N;0;891805;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3942;ASISTENCIA TECNICA A LOS DEPARTAMENTOS EN LA EVALUACION DE ACCIONES EN SALUD PUBLICA;4;N;0;A55040;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
1792;DESCOMPRESION DE NERVIO OPTICO VIA ORBITARIA;3;N;0;44211;0;7;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
2344;MULTIMEROS DEL FACTOR DE VON WILLEBRAND: (VWF:MA);3;N;0;902069;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2347;VISCOELASTICIDAD DE LA SANGRE;3;N;0;902073;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2350;TRIPTASA NIVELES SEMIAUTOMATIZADO O AUTOMATIZADO;3;N;0;903440;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2352;MACROPROLACTINA;3;N;0;904405;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2356;PEPTIDO INTESTINAL VASOACTIVO;3;N;0;904721;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2357;Neisseria gonorrhoeae ANTICUERPOS;3;N;0;906051;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2358;Streptococcus pneumoniae (SEROTIPOS ESPECIFICOS) ANTICUERPOS Ig G SEMIAUTOMATIZADO O AUTOMATIZADO;3;N;0;906052;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1793;DESCOMPRESION DE NERVIO OPTICO VIA ENDOSCOPICA;3;N;0;44212;0;7;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1794;DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS VIA ABIERTA;3;N;0;44304;0;7;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1795;DESCOMPRESION DE NERVIO EN TUNEL DEL CARPO CON NEUROLISIS VIA ENDOSCOPICA;3;N;0;44305;0;7;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1796;DESCOMPRESION DE NERVIO EN TUNEL DEL TARSO VIA ENDOSCOPICA;3;N;0;44402;0;7;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
2421;RADIOCIRUGIA EXTRACRANEAL DE FUENTE UNICA DE FOTONES (PLANEACION COMPUTARIZADA Y SIMULACION VIRTUAL);3;N;0;923105;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2426;TERAPIA CON ONDAS DE CHOQUE DEL SISTEMA OSTEOMUSCULAR (CADA SESION);3;N;0;931002;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2427;TERAPIA DE REHABILITACION PULMONAR;3;N;0;933501;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2428;TERAPIA DE ONDAS DE CHOQUE MIOCARDICA;3;N;0;933603;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
2429;TERAPIA DE INTEGRACION SENSORIAL;3;N;0;933901;0;7;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
1842;CORRECCION DE PTOSIS PALPEBRAL, POR SUSPENSION FRONTAL CON SUTURA O TEJIDO;3;N;0;83001;0;7;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
1843;CORRECCION DE PTOSIS PALPEBRAL, POR SUSPENSION FRONTAL CON DESLIZAMIENTO DEL MUSCULO FRONTAL;3;N;0;83002;0;7;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
