"codigohomologado","colvalorbase","fecharegistro","estadoreg","codigocups_id","concepto","tipostarifa_id"
"","100000.0000","2025-04-04 14:37:24.25515-05","A",424,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",425,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",426,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",427,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",428,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",429,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",430,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",431,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",432,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",433,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",434,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",435,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",436,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",437,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",438,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",439,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",440,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",441,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",442,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",443,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",444,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",445,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",446,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",447,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",448,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",449,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",450,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",451,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",452,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",453,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",454,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",455,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",456,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",457,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",458,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",459,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",460,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",461,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",462,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",463,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",464,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",465,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",466,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",467,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",468,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",469,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",470,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",471,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",472,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",473,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",474,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",475,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",476,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",477,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",478,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",479,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",480,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",481,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",482,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",483,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",484,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",485,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",486,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",487,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",488,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",489,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",490,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",491,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",492,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",493,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",494,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",495,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",496,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",497,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",498,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",499,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",500,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",501,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",502,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",503,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",504,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",505,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",506,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",507,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",508,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",509,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",510,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",511,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",512,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",513,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",514,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",515,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",516,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",517,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",518,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",519,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",520,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",521,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",522,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",523,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",524,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",525,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",526,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",527,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",528,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",529,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",530,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",531,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",532,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",533,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",534,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",535,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",536,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",537,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",538,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",539,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",540,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",541,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",542,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",543,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",544,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",545,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",546,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",547,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",548,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",549,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",550,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",551,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",552,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",553,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",554,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",555,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",556,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",557,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",558,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",559,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",560,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",561,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",562,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",563,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",564,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",565,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",566,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",567,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",568,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",569,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",570,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",571,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",572,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",573,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",574,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",575,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",576,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",577,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",578,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",579,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",580,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",581,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",582,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",583,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",584,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",585,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",586,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",587,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",588,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",589,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",590,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",591,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",592,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",593,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",594,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",595,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",596,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",597,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",598,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",599,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",600,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",601,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",602,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",603,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",604,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",605,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",606,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",607,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",608,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",609,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",610,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",611,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",612,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",613,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",614,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",615,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",616,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",617,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",618,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",619,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",620,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",621,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",622,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",623,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",624,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",625,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",626,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",627,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",628,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",629,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",630,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",631,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",632,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",633,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",634,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",635,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",636,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",637,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",638,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",639,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",640,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",641,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",642,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",643,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",644,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",645,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",646,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",647,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",648,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",649,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",650,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",651,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",652,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",653,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",654,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",655,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",656,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",657,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",658,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",659,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",660,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",661,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",662,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",663,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",664,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",665,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",666,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",667,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",668,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",669,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",670,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",671,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",672,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",673,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",674,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",675,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",676,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",677,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",678,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",679,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",680,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",681,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",682,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",683,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",684,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",685,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",686,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",687,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",688,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",689,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",690,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",691,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",692,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",694,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",695,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",696,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",697,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",698,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",699,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",700,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",701,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",702,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",703,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",704,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",705,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",706,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",707,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",708,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",709,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",710,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",711,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",712,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",713,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",714,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",715,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",716,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",717,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",718,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",719,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",720,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",721,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",722,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",723,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",724,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",725,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",726,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",727,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",728,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",729,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",730,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",731,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",732,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",733,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",734,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",735,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",736,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",737,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",738,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",739,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",740,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",741,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",742,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",743,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",744,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",745,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",746,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",747,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",748,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",749,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",750,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",751,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",752,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",753,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",754,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",755,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",756,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",757,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",758,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",759,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",760,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",761,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",762,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",763,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",764,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",765,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",766,4,2
